,loss,mean_io_u,iou_score,precision,recall,f1-score,val_loss,val_mean_io_u,val_iou_score,val_precision,val_recall,val_f1-score
44,0.6235975623130798,0.4703351557254791,0.3708033859729767,0.5366602540016174,0.5329337120056152,0.4973035752773285,0.6834133267402649,0.4702810049057007,0.3155719041824341,0.5012254118919373,0.4439064562320709,0.4310781955718994
45,0.6225882768630981,0.4703421890735626,0.3715152442455292,0.5393827557563782,0.5325903296470642,0.49840590357780457,0.6992875337600708,0.4705473482608795,0.30172085762023926,0.5050230026245117,0.44046688079833984,0.41374000906944275
46,0.6159189343452454,0.47034400701522827,0.379692018032074,0.5463246703147888,0.5446962118148804,0.5071530938148499,0.7053108811378479,0.47036057710647583,0.29792582988739014,0.5558806657791138,0.41880089044570923,0.4056796133518219
47,0.6246501803398132,0.4703368544578552,0.3722303807735443,0.5387474298477173,0.5348217487335205,0.4979898929595947,0.6941470503807068,0.4702717363834381,0.29999685287475586,0.5454007387161255,0.42401179671287537,0.4038664400577545
48,0.6088702082633972,0.47033262252807617,0.3866255581378937,0.5523664355278015,0.5484459400177002,0.5127219557762146,0.6724176406860352,0.47094470262527466,0.3224210739135742,0.5349013805389404,0.46756792068481445,0.4357685148715973
49,0.606689453125,0.4703405499458313,0.38789066672325134,0.5534780621528625,0.5504457354545593,0.5150581002235413,0.6701980829238892,0.47026345133781433,0.3151179850101471,0.5823655724525452,0.410756915807724,0.4235483705997467
50,0.6061537265777588,0.4703485071659088,0.3889150619506836,0.5550517439842224,0.550603449344635,0.515012264251709,0.6812127828598022,0.47044825553894043,0.3152422308921814,0.5814840793609619,0.4339074492454529,0.42518648505210876
51,0.6026667952537537,0.47034257650375366,0.3913404047489166,0.5589665770530701,0.5531113147735596,0.5188631415367126,0.6579659581184387,0.47027283906936646,0.3450181484222412,0.5397020578384399,0.47028613090515137,0.45752838253974915
52,0.5966814756393433,0.470370352268219,0.3991294801235199,0.5675302743911743,0.5605146884918213,0.5263429880142212,0.6823759078979492,0.470388799905777,0.3338199555873871,0.5974505543708801,0.4459465444087982,0.4396200478076935
53,0.602971076965332,0.4703953266143799,0.39625564217567444,0.5634737610816956,0.5592114329338074,0.5220045447349548,0.6463919878005981,0.4703938663005829,0.35319533944129944,0.5819528102874756,0.4759776294231415,0.46343740820884705
54,0.5968448519706726,0.47036242485046387,0.400978684425354,0.5675394535064697,0.560754120349884,0.5265529751777649,0.6621853113174438,0.4714553952217102,0.34087803959846497,0.5665460228919983,0.4637351930141449,0.44890862703323364
55,0.5889859795570374,0.47034475207328796,0.4049263596534729,0.5698314309120178,0.5663330554962158,0.5321423411369324,0.6622365713119507,0.47026345133781433,0.3382019102573395,0.5623924136161804,0.4581397771835327,0.45131343603134155
56,0.5932430028915405,0.47033700346946716,0.40326350927352905,0.5704071521759033,0.5642645359039307,0.5296924114227295,0.6569114327430725,0.4706457853317261,0.34290340542793274,0.5156073570251465,0.47941911220550537,0.45581576228141785
57,0.5875054597854614,0.47034671902656555,0.40681132674217224,0.5721461772918701,0.5669441819190979,0.5335649251937866,0.6574137210845947,0.47025758028030396,0.34583979845046997,0.5796191096305847,0.4527946412563324,0.45695921778678894
58,0.585063099861145,0.47034013271331787,0.40963438153266907,0.5773701071739197,0.5730756521224976,0.5369987487792969,0.6198198795318604,0.470345675945282,0.3841157555580139,0.5776287317276001,0.5102463960647583,0.502880334854126
59,0.5970649719238281,0.47033652663230896,0.4022163152694702,0.5657503604888916,0.5662416815757751,0.5278160572052002,0.6393618583679199,0.4702717363834381,0.36076536774635315,0.5993155837059021,0.465892493724823,0.47236013412475586
60,0.5798872709274292,0.47034862637519836,0.41698718070983887,0.5808664560317993,0.5756474733352661,0.5424085259437561,0.6163865327835083,0.4704890251159668,0.3749428987503052,0.5761094093322754,0.5131707787513733,0.49108874797821045
61,0.5753548741340637,0.4703598916530609,0.4194813072681427,0.5858567953109741,0.5783007144927979,0.5465183258056641,0.6565132141113281,0.47026681900024414,0.3444201946258545,0.58030766248703,0.4357059597969055,0.45233190059661865
62,0.5956174731254578,0.47033482789993286,0.40259453654289246,0.5714452266693115,0.5620428919792175,0.5287190675735474,0.6318411827087402,0.4703146517276764,0.36660507321357727,0.5785236358642578,0.4838654696941376,0.4833248555660248
63,0.5826813578605652,0.47034400701522827,0.4141581952571869,0.5806021094322205,0.5732660889625549,0.5404856204986572,0.6483432054519653,0.4702826142311096,0.34625953435897827,0.6129646301269531,0.4513399302959442,0.45539310574531555
64,0.5716639757156372,0.4703461825847626,0.42341914772987366,0.590635359287262,0.5826742053031921,0.5506513118743896,0.6256843209266663,0.47027602791786194,0.3715307414531708,0.5753692984580994,0.4713568091392517,0.4910582900047302
65,0.5798851251602173,0.47033724188804626,0.4186229407787323,0.5797964930534363,0.5822784900665283,0.5433979630470276,0.6477971076965332,0.4703817069530487,0.3621300756931305,0.5538716912269592,0.508529782295227,0.4838091731071472
66,0.5669739246368408,0.4703758955001831,0.4293164908885956,0.5923164486885071,0.5882468819618225,0.5544463396072388,0.6355636119842529,0.47102901339530945,0.37152549624443054,0.5843846201896667,0.5029852390289307,0.4826270341873169
67,0.5631762742996216,0.47035321593284607,0.4319332540035248,0.5980095267295837,0.5898661613464355,0.5583792924880981,0.6141422390937805,0.47026345133781433,0.3797890245914459,0.6176612377166748,0.48170191049575806,0.49252036213874817
68,0.5667455196380615,0.47033771872520447,0.42882949113845825,0.5924099683761597,0.5885140299797058,0.5549497604370117,0.6301541924476624,0.470289021730423,0.36171793937683105,0.6022348999977112,0.4637300372123718,0.472990483045578
69,0.5640578866004944,0.4703449606895447,0.42955419421195984,0.5974233150482178,0.5851953029632568,0.5559713840484619,0.6862424612045288,0.4702920913696289,0.3233970105648041,0.5596320629119873,0.43720829486846924,0.43373820185661316
70,0.5581915378570557,0.4703514575958252,0.4375370740890503,0.6010130643844604,0.5986825227737427,0.5639200806617737,0.5858487486839294,0.47039347887039185,0.411025732755661,0.5970454812049866,0.5243574380874634,0.5324203968048096
71,0.5639059543609619,0.4703529179096222,0.4361118972301483,0.6002178192138672,0.5944851040840149,0.5609343647956848,0.6318432092666626,0.4702717363834381,0.3646937310695648,0.6160776615142822,0.49623188376426697,0.4792534112930298
72,0.5599509477615356,0.4703730344772339,0.4362415075302124,0.6000031232833862,0.5930018424987793,0.5614209771156311,0.6009464859962463,0.4703594744205475,0.3935670852661133,0.6104265451431274,0.510479211807251,0.5066180229187012
73,0.555476188659668,0.4703455865383148,0.4400382936000824,0.6052325963973999,0.5984641909599304,0.566493809223175,0.6416497230529785,0.47026345133781433,0.37117958068847656,0.6244151592254639,0.4570310413837433,0.47617119550704956
74,0.5582808256149292,0.47034361958503723,0.4382663369178772,0.6030360460281372,0.5972786545753479,0.5639217495918274,0.6565101146697998,0.4702810049057007,0.3432159125804901,0.5699063539505005,0.4758889675140381,0.45863232016563416
75,0.553777277469635,0.4704069495201111,0.4419759213924408,0.6038724780082703,0.5998269319534302,0.5675562620162964,0.6363276243209839,0.47025758028030396,0.3726649284362793,0.6136319637298584,0.4626253843307495,0.4786311984062195
76,0.5469774603843689,0.47040629386901855,0.4489581882953644,0.6148379445075989,0.604088306427002,0.5746403336524963,0.6108083724975586,0.4704549014568329,0.3957725763320923,0.6324574947357178,0.49417638778686523,0.5119420289993286
77,0.5611188411712646,0.4703543782234192,0.436928391456604,0.6029422879219055,0.5999892354011536,0.5621699690818787,0.6568329334259033,0.4702826142311096,0.3437419533729553,0.5958321690559387,0.4963545799255371,0.4518238604068756
78,0.550764262676239,0.4703545868396759,0.4474426507949829,0.608048677444458,0.6045776009559631,0.5719391703605652,0.5874090194702148,0.47050830721855164,0.4078398644924164,0.610690712928772,0.5324022769927979,0.5253593325614929
79,0.5488870143890381,0.47034573554992676,0.4464189112186432,0.610846221446991,0.6028954982757568,0.5722800493240356,0.5992846488952637,0.47026345133781433,0.3859432637691498,0.618356466293335,0.471298485994339,0.4996024966239929
