,loss,mean_io_u,iou_score,precision,recall,f1-score,val_loss,val_mean_io_u,val_iou_score,val_precision,val_recall,val_f1-score
0,0.9476995468139648,0.4703332185745239,0.09252647310495377,0.5606552958488464,0.16528992354869843,0.13842721283435822,1.1822713613510132,0.4707132577896118,0.01525923516601324,0.3543345332145691,0.10029347985982895,0.022436166182160378
1,0.8796995282173157,0.47033652663230896,0.14843396842479706,0.39255279302597046,0.2604556679725647,0.22310692071914673,1.028542399406433,0.47394031286239624,0.06842543929815292,0.2117152363061905,0.20994353294372559,0.10831951349973679
2,0.8576372265815735,0.47034502029418945,0.16334038972854614,0.2957627773284912,0.2950981855392456,0.24621543288230896,0.9181767106056213,0.4703141748905182,0.11519251763820648,0.2191469669342041,0.2592150866985321,0.18205741047859192
3,0.8492135405540466,0.4703349471092224,0.17295831441879272,0.28225791454315186,0.309425950050354,0.26186758279800415,0.9386917948722839,0.4760955572128296,0.09593668580055237,0.2099279910326004,0.23642705380916595,0.15357491374015808
4,0.8348860740661621,0.47034209966659546,0.1822163313627243,0.29370084404945374,0.32791438698768616,0.2747531533241272,0.8542317152023315,0.47035056352615356,0.16504023969173431,0.27084875106811523,0.32331398129463196,0.24374894797801971
5,0.8286696076393127,0.4703371524810791,0.1881875991821289,0.3003118336200714,0.33641403913497925,0.28284716606140137,0.8611982464790344,0.4704020321369171,0.15401050448417664,0.294140100479126,0.29744866490364075,0.23396743834018707
6,0.8159148097038269,0.47033557295799255,0.19853663444519043,0.315767377614975,0.346889853477478,0.2964160442352295,0.8735374212265015,0.4703313410282135,0.15009106695652008,0.29351386427879333,0.2965431213378906,0.2269602119922638
7,0.8098537921905518,0.47033974528312683,0.20190288126468658,0.320141077041626,0.3538304269313812,0.3016219437122345,0.8185728788375854,0.4704621136188507,0.18777678906917572,0.30468544363975525,0.33590421080589294,0.2803226411342621
8,0.8025997281074524,0.4703313708305359,0.20600886642932892,0.3260096609592438,0.3618900179862976,0.3076837956905365,0.8655205965042114,0.470517635345459,0.15647868812084198,0.2606406509876251,0.313608318567276,0.23359622061252594
9,0.7928035259246826,0.47033846378326416,0.2148527055978775,0.3401257395744324,0.3713569641113281,0.3188803791999817,0.8086427450180054,0.47027021646499634,0.20109395682811737,0.3282160758972168,0.3267063498497009,0.2931777834892273
10,0.7857611179351807,0.4703531861305237,0.21955016255378723,0.34762483835220337,0.3796868324279785,0.3259609341621399,0.827987790107727,0.4702936112880707,0.19168728590011597,0.3197533190250397,0.31291091442108154,0.27803659439086914
11,0.7874696254730225,0.4703426957130432,0.21907806396484375,0.3434952199459076,0.3794347941875458,0.3229987323284149,0.8281078338623047,0.47038787603378296,0.17544151842594147,0.3329574465751648,0.32388707995414734,0.2588868737220764
12,0.7736082077026367,0.4703570306301117,0.22891539335250854,0.35842961072921753,0.3902952969074249,0.3366100490093231,0.774621844291687,0.4703914523124695,0.22709906101226807,0.3706101179122925,0.35628119111061096,0.32541006803512573
13,0.7699781060218811,0.47038182616233826,0.232171431183815,0.3646053075790405,0.39208027720451355,0.3409082293510437,0.7792354226112366,0.4703693985939026,0.220592200756073,0.3413412570953369,0.3632461428642273,0.3212267756462097
14,0.7627193331718445,0.47038188576698303,0.23824454843997955,0.36860954761505127,0.40258798003196716,0.3477877080440521,0.7904935479164124,0.47033563256263733,0.21513348817825317,0.34609633684158325,0.3582562804222107,0.3130270540714264
15,0.7557358741760254,0.4703975021839142,0.2434510737657547,0.37471917271614075,0.4026746153831482,0.3537984788417816,0.8014244437217712,0.47034311294555664,0.2016126662492752,0.33520442247390747,0.3332270085811615,0.2936340570449829
16,0.7473318576812744,0.4703837037086487,0.2505235970020294,0.38663947582244873,0.41723763942718506,0.36381685733795166,0.7896779179573059,0.47053319215774536,0.21215024590492249,0.3771120011806488,0.3201722204685211,0.3062700033187866
17,0.7500138282775879,0.4703724980354309,0.24968977272510529,0.38769829273223877,0.41441792249679565,0.3607896864414215,0.8094958066940308,0.470458447933197,0.2068435549736023,0.3567824959754944,0.3422963321208954,0.29536592960357666
18,0.7378729581832886,0.4704265594482422,0.259005069732666,0.396610826253891,0.4233812391757965,0.3722163438796997,0.8277149796485901,0.4708690047264099,0.18136543035507202,0.4306286871433258,0.3008476197719574,0.25826168060302734
19,0.7393816709518433,0.4703903794288635,0.25756895542144775,0.3964093327522278,0.42041754722595215,0.371429443359375,0.8013519048690796,0.47106242179870605,0.20389261841773987,0.377542108297348,0.3521557152271271,0.292884886264801
20,0.7312421202659607,0.4703896641731262,0.2650837302207947,0.40561094880104065,0.43105360865592957,0.37989839911460876,0.7652068734169006,0.4703702926635742,0.2354685515165329,0.3949757218360901,0.3577827215194702,0.33230313658714294
21,0.7325623631477356,0.4703838527202606,0.26479896903038025,0.40317174792289734,0.42738643288612366,0.37895965576171875,0.8814338445663452,0.4722937047481537,0.16324108839035034,0.36271145939826965,0.28193631768226624,0.24300259351730347
22,0.7194596529006958,0.4703817665576935,0.2743901014328003,0.4162818491458893,0.4443913400173187,0.39190876483917236,0.7785730361938477,0.470636785030365,0.22799427807331085,0.40919029712677,0.358975887298584,0.3290606737136841
23,0.7247392535209656,0.47038233280181885,0.2724637985229492,0.41561800241470337,0.43996551632881165,0.38750702142715454,0.7348021864891052,0.4705508053302765,0.2649037837982178,0.394714891910553,0.4401276409626007,0.37492847442626953
24,0.7144890427589417,0.47041454911231995,0.2796440124511719,0.4255255460739136,0.44599220156669617,0.3971206247806549,0.7541681528091431,0.47084856033325195,0.2403576523065567,0.4014376401901245,0.3737677037715912,0.33840879797935486
